num_doc,nombre,mnt_total_trx_barrio,mnt_total_trx_cliente,%_cada_barrio
1310127609655806259,Lili,132.5,132.5,100.0
1311929039939283921,El Troncal,403.5,403.5,100.0
1312869234473389487,Ciudad Campestre,1421.5,1421.5,100.0
1313236576846139895,San Vicente,14540827.0,14540827.0,100.0
1317712615747675821,Urbanización Tequendama,38.5,38.5,100.0
1317828478168544295,El Cedro,963963396.5,963963396.5,100.0
1318042246355174491,Santa Mónica Residencial,1880.5,3249.0,57.879
1320211509154357395,San Pedro,180.0,180.0,100.0
1320803000430749388,Junin,1674.0,2080.0,80.481
1322003959567563588,Urbanización San Juaquín,2675.0,2675.0,100.0
1323704473927947737,Parcelaciones Pance,7169796.0,7170558.0,99.989
1342063822861159048,El Calvario,2121823030.0,2121833252.5,100.0
1344307363820729712,Chipichape,1218.0,1594.0,76.412
1344617778345680567,El Cedro,2768.5,3914.5,70.724
1344628778317106073,El Ángel del Hogar,811360182.0,1325317598.5,61.22
134480678828287151,San Vicente,7270413.5,7270413.5,100.0
1345470404145635705,Lili,10313980.5,17006419.0,60.648
1345944418963216299,Calimio Desepaz,653007226.5,653013697.0,99.999
1349720468328770884,San Antonio,4166.0,4166.0,100.0
1352161432160397416,Urbanización Tequendama,30603562.0,50584118.5,60.5
1352921928129536922,Los Alcázares,1111.5,1923.5,57.785
1352961042447217068,El Gran Limonar,6222592.5,6225051.5,99.96
1353656317357735970,Camino Real-Los Fundadores,7173562.0,13120122.0,54.676
1353890166338957728,Cataya-El Gran Limonar,7717740.0,7723865.0,99.921
1357531048541763173,Urbanización La Nueva Base,13814918.0,26138201.0,52.853
1358339483049482888,El Guabal,944312010.0,951746377.5,99.219
1364191375216818023,Urbanización Militar,560609154.0,560616924.0,99.999
1367419178581258212,San Vicente,8519510957.0,9444180381.5,90.209
1370013869350410354,Ciudad Capri,2944.0,2944.0,100.0
1370077998895025933,La Merced,30798327.5,48895402.0,62.988
1370891488857988462,Chipichape,406.0,406.0,100.0
1377246578199052972,San Vicente,14540827.0,19708896.5,73.778
137807734565202843,Quintas de Don Simón,69590.0,86662.5,80.3
1383952547720056760,Granada,6948478.0,6948478.0,100.0
1385751201667940604,El Sena,552208326.5,552208730.0,100.0
1387775638244519955,El Gran Limonar,355.0,355.0,100.0
1388527936592823156,San Vicente,14540827.0,14540827.0,100.0
13916023891143502,San Vicente,1656616594.5,1656617855.5,100.0
1393885335439635939,Los Parques,2938.5,2938.5,100.0
1394843256532056283,Belalcazar,512005512.5,535440789.0,95.623
1394875457493452249,El Cedro,552211797.5,552211797.5,100.0
1396774769453542853,San Nicolás,552327015.5,860348364.5,64.198
1398790638659110083,El Troncal,403.5,774.0,52.132
14029696517957525,San Vicente,7270413.5,7270413.5,100.0
1406385020252103172,Chipichape,13448261.0,13448261.0,100.0
1407664805073593794,Los Guaduales,3257253508.5,3263129635.5,99.82
1408535928763901814,Urbanización Militar,404.0,404.0,100.0
1410467127426960873,San Pedro,376.0,376.0,100.0
1411880619435374725,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
1414519177249203865,Colseguros Andes,601810746.0,601849897.5,99.993
1415536163206413769,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
1416003232114054135,Santa Rita,1620.0,1620.0,100.0
1417353026675355110,San Vicente,1656616594.5,1656616594.5,100.0
1422654654698398718,Canaverales Los Samanes,31490.0,53724.5,58.614
1423206266518041048,El Jardín,2517525182.5,2517554340.0,99.999
142665419519982459,Los Libertadores,10995110140.0,11151398837.0,98.598
1429629930626668609,Prados del Norte,5859.5,5859.5,100.0
1432784698393767472,Urbanización Militar,7457060.5,7457060.5,100.0
1437036948034495743,San Nicolás,31.0,31.0,100.0
1439660982282621651,Urbanización San Juaquín,2391.5,2391.5,100.0
1444151311139650827,San Vicente,730980299.5,802163995.0,91.126
1445642394764248164,Santa Mónica Residencial,749.0,749.0,100.0
1449898850052152359,Sucre,3228362748.0,3228362748.0,100.0
145048790301097929,Los Alcázares,741.0,741.0,100.0
1454902841435818206,Juanambu,410.5,442.5,92.768
1457730654088315488,San Fernando Viejo,3286.5,3286.5,100.0
1463566864375230931,San Vicente,7270413.5,7270413.5,100.0
1464530165358933126,San Nicolás,667819602.5,1061427445.5,62.917
1466006045077319816,La Rivera,3926691944.0,6590934559.5,59.577
1466701047063095502,Urbanización Militar,1375.0,1375.0,100.0
1466903833777076708,Ciudad Capri,1104.0,1104.0,100.0
146791336558968040,El Cedro,5761.0,5761.0,100.0
146972485117766680,Unidad Residencial Santiago de Cali,14407241.0,14407241.0,100.0
1470422814226705116,San Vicente,7270413.5,7270413.5,100.0
1472235638308418922,San Vicente,7270413.5,7270413.5,100.0
147640349971297139,Alfonso López III,5429326.0,5429729.5,99.993
147663394085490911,El Sena,1123718576.0,1924727247.0,58.383
1481490955288213034,San Vicente,412.5,605.0,68.182
1484936102172208295,San Vicente,7270413.5,7270413.5,100.0
148598044261967487,Guayaquil,506707628.0,506716360.0,99.998
1487289155860407094,El Calvario,1606.0,1606.0,100.0
1487761206307989288,San Luis II,555655948.0,555699880.5,99.992
1488091450934375106,Brisas de los Álamos,4855078017.5,4855212601.5,99.997
149109249982789883,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
1492742553450460113,Calima,5808013.0,5808013.0,100.0
1495696173786965869,San Vicente,5928984.0,5940441.5,99.807
1497148356711153463,Urbanización Militar,808.0,1110.5,72.76
1497398141392795477,El Cedro,750.0,750.0,100.0
1502497873270115639,El Gran Limonar,1420.0,1722.5,82.438
150657618971800310,Vipasa,32.0,32.0,100.0
1513901597128213358,Urbanización Río Lili,99562.0,172508.5,57.714
1520598726343629426,Los Guaduales,2960.0,2960.0,100.0
1520970348485617212,José M. Córdoba,1831.0,1831.0,100.0
1524203827909211625,Granada,7793727.0,7793727.0,100.0
1524873496166463994,San Vicente,5289638752.5,5486403723.5,96.414
1525272208211972095,Juanambu,410.5,410.5,100.0
1525994889755414420,Los Guaduales,1643592726.0,2302681684.5,71.377
1528626824700315387,El Sena,2570.0,4194.5,61.271
1532548984365024707,El Cedro,375.0,375.0,100.0
1534803608252375580,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
1534823208156404626,Guayaquil,10722890.0,10801405.5,99.273
1538036988160625279,La Merced,538060457.5,538060457.5,100.0
1539221047077115818,Chapinero,102.5,102.5,100.0
1539903694837621431,Urbanización San Juaquín,5662448.0,5731634.0,98.793
1542848818916900782,Sucre,538060458.0,538060458.0,100.0
1545610905745034905,Unicentro Cali,46785.5,46785.5,100.0
1546389161928831751,Meléndez,312873594.0,363554991.5,86.059
1547586250661863035,Los Parques,3313160703.0,3422551927.0,96.804
1548915914937198284,Nueva Floresta del Ict,33916412460.0,36125242110.0,93.886
1550817257058090937,El Calvario,26452806.0,26519500.5,99.749
1552426267750220777,San Vicente,14540827.0,24876966.0,58.451
1552970090928921643,Unidad Residencial Santiago de Cali,1656777647.0,2137050859.0,77.526
1555191190630408020,El Ángel del Hogar,811360182.0,811360588.5,100.0
1556858962098532397,Belalcazar,13999636.0,25672025.5,54.533
1558504238411456970,El Sena,2208851516.5,2208851516.5,100.0
1565649350842732261,San Nicolás,4035452792.0,7203808411.5,56.018
1567023207759444,Unicentro Cali,2881.0,3285.0,87.702
1567448906211954103,Santander,30.5,30.5,100.0
1568541457625228252,Los Alcázares,370.5,370.5,100.0
1570421024974248549,Lili,538088552.5,543832749.0,98.944
1572717900281059123,El Gran Limonar,1656638418.5,1688570866.5,98.109
1573529061846309086,Chipichape,812.0,812.0,100.0
157398280679269182,Santa Mónica Residencial,378.5,378.5,100.0
1578691715766248314,Vipasa,640.0,640.0,100.0
1579006078446967462,Sucre,12283885.5,12283885.5,100.0
1579823831160823660,El Calvario,4416.5,4416.5,100.0
1581627318522555752,Versalles,558180634.5,894654486.0,62.391
158318275751174528,El Refugio,1055.0,1055.0,100.0
1584934906209877732,Sucre,1076120916.0,1106340890.5,97.268
1587106571906403615,Sucre,6456727820.0,6462328115.5,99.913
1590364318820223604,Calima,1121218307.0,1697971554.5,66.033
1593910514575467094,Unicentro Cali,2761063313.0,2829475020.0,97.582
1595825360935740500,Las Granjas,3584845044.0,6781856335.5,52.859
1598586439657380727,Quintas de Don Simón,75466.5,121707.0,62.007
1606226163737061021,Belén,1508417275.0,2436995405.0,61.897
1613451967618162434,Brisas de los Álamos,56767909.0,70243720.0,80.816
1614348197227354219,Bolivariano,9427.5,17817.0,52.913
1615924554298064922,Chipichape,406.0,782.0,51.918
1616034134816311133,Junin,837.0,1582.0,52.908
1619094707719325409,Paseo del Comercio,2193421972.0,3816237021.5,57.476
1619252137848218146,El Sena,2748.5,5260.5,52.248
1619580272630754412,San Fernando Nuevo,26518863.5,26518863.5,100.0
1625101924752288665,San Vicente,7270413.5,7270413.5,100.0
1625891336003243791,Urbanización Ciudad Jardín,9976.0,9976.0,100.0
1626759424238937104,Chipichape,406.0,406.0,100.0
1627057001385485651,Santa Mónica Residencial,374.5,374.5,100.0
163072038896040064,San Vicente,14540827.0,14540827.0,100.0
1637076682734793877,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
1640388915301805503,San Pedro,7839.0,9633.0,81.377
1644454121839378262,Urbanización Ciudad Jardín,15504208.5,15504208.5,100.0
1645094140985858829,Laureano Gómez,15951609790.0,19170802207.5,83.208
1647107760092014481,Unicentro Cali,414.5,444.5,93.251
1649285638780002861,Caney,555658594.0,555670584.0,99.998
1650841312358936352,El Calvario,401.5,401.5,100.0
1651132672469458212,Urbanización Ciudad Jardín,10336139.0,10336139.0,100.0
1655831865406702949,Alfonso López I,3975656874.0,3989400560.5,99.655
1658534418207286912,Lili,3337.0,4066.0,82.071
1660955976151015385,Santa Mónica Residencial,48597983.0,88105712.0,55.159
1662208121665838208,Sucre,558470425.5,602077497.0,92.757
1663406700039415312,San Vicente,10849479.0,16198232.0,66.979
166794671561746793,Sucre,538062782.5,557287165.5,96.55
1668656065609388652,Urbanización Militar,6747347.5,12409918.0,54.371
1669880470544744543,El Cedro,2578.5,2949.0,87.436
1671562970622234224,Urbanización San Juaquín,605.0,605.0,100.0
1672261444617463993,El Sena,6190759.0,6260911.0,98.88
1673544870880728557,Santa Mónica Residencial,2731.0,2731.0,100.0
1678706127233583655,Urbanización Militar,1375.5,1375.5,100.0
1682701124610950859,Lili,4330287205.0,4360102944.5,99.316
1682764679388217363,Área Libre-Parque del Amor,6787535.5,12304654.5,55.162
1683415702797897490,El Cedro,552212547.5,569570774.0,96.952
1683852992661424886,Sucre,1076120916.0,1076125299.0,100.0
1689334183361150499,Los Parques,8268087286.5,11843540971.5,69.811
1697943288822031265,Urbanización Río Lili,2596.0,4566.5,56.849
1699664334973187221,Alfonso López III,6800311.0,6874824.0,98.916
1702525423220152053,Chapinero,102.5,102.5,100.0
1703071621159429860,San Pedro,5226.0,5226.0,100.0
1704576084193276785,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
1705432633299736936,Primero de Mayo,811360102.5,1349420560.0,60.127
1705649882634488044,Chipichape,557.5,557.5,100.0
1708484297057356550,Sucre,407.5,407.5,100.0
170936805924072861,Sucre,538060458.0,538060458.0,100.0
1711568599730170224,Camino Real-Joaquín Borrero,29334161.0,29460302.0,99.572
1716459345425249928,Santander,7387396.5,14446388.0,51.137
1716560608756970803,Urbanización San Juaquín,38295828.0,56884882.5,67.322
1716857519478738799,La Rivera,560955992.0,560955992.0,100.0
1717492588756274746,Camino Real-Joaquín Borrero,39410.0,41507.5,94.947
1719392973838601855,San Vicente,11246477.0,11246477.0,100.0
1719433498666751795,Unicentro Cali,6525073975.5,6525073975.5,100.0
1725173785357610697,Primero de Mayo,811360102.5,1363576254.5,59.502
1728356899577205311,Calima,560609153.5,1098672357.5,51.026
1729143715305513709,Saavedra Galindo,16918783.5,32666680.0,51.792
1730476759649888583,El Sena,1104419401.5,1128691540.0,97.85
173640809177059465,El Peñón,7039540.5,12662360.5,55.594
1737576694867739035,Parcelaciones Pance,13774302.0,26245768.0,52.482
1740230642652427581,Prados del Norte,551755527.0,551755527.0,100.0
1741268013058566124,Urbanización San Juaquín,5654347.5,5654347.5,100.0
1741402186501354582,San Vicente,7270413.5,12438483.0,58.451
1743931032085932584,Unidad Residencial El Coliseo,15194269.0,21034947.5,72.233
174922144227547163,Ciudad Capri,3044.0,3044.0,100.0
1749726501219658142,Parcelaciones Pance,1132120023.0,1310036179.5,86.419
1750794481263212439,El Cedro,411.5,411.5,100.0
1754100929257557591,Santa Rita,16449.0,16449.0,100.0
1756325544202918531,Santa Isabel,811359950.5,811359950.5,100.0
1758144660880199993,La Base,506709590.0,920933756.0,55.021
1758910516226816957,San Vicente,14540827.0,14540827.0,100.0
1759851924842805443,Camino Real-Joaquín Borrero,5866044.0,5877984.0,99.797
1762475672745186073,Chapinero,552207515.0,552214637.0,99.999
1763769190596579745,Mariano Ramos,2181.0,3349.5,65.114
1764707894228619186,Camino Real-Joaquín Borrero,15440241.0,22710654.5,67.987
1767047003983035324,San Vicente,412.5,412.5,100.0
1775443392148441038,Santa Mónica Residencial,90564.0,141103.5,64.183
177694080135914041,San Fernando Viejo,7114099.5,7153879.0,99.444
1781328086514383280,Lili,1076139801.5,1081535096.5,99.501
1781456944795300136,Parcelaciones Pance,34435755.0,34435755.0,100.0
1783978994440565873,Industrial,9152658025.5,13511222455.0,67.741
1784884313340545270,Mariano Ramos,811360124.5,1318069045.0,61.557
1786734657954145306,San Vicente,5536094.0,5536094.0,100.0
1788502269652071011,La Base,1013419180.0,1813378465.5,55.886
1790293122065626101,Ciudad 2000,3958244193.0,6197964465.0,63.864
1790302246259745285,Villa del Prado-El Guabito,923039987.5,1538143329.0,60.01
179484409659129448,La Flora,811360098.5,1363571894.5,59.503
1795225448956270941,Calima,3924264074.5,5218468554.5,75.2
1797288059076219681,Los Alcázares,4816.5,4816.5,100.0
1801764777864347525,El Calvario,4015.5,4015.5,100.0
1803224214753431006,Prados del Norte,35154.0,50629.0,69.435
180329593767640771,Urbanización San Juaquín,5477194.0,5488428.5,99.795
1807929410647390365,San Pedro,2055532207.5,2063254868.0,99.626
1808362263915539520,Ciudadela Floralia,5563532.5,5584096.5,99.632
1809602058833519759,San Pedro,2310.0,4284.5,53.915
1809856795465514372,Lili,3228364693.5,3228364693.5,100.0
1811067620889798302,El Gran Limonar,1104423594.0,1104423594.0,100.0
1812866017987724504,San Vicente,7270413.5,7270413.5,100.0
1814927180716911519,Chipichape,10535.0,11815.0,89.166
181738245575260919,Unicentro Cali,2434110333.0,2448728363.5,99.403
1817471812864171219,San Fernando Viejo,406.5,406.5,100.0
1823219593223392466,Urbanización Ciudad Jardín,10336139.0,10336139.0,100.0
1824354697822082988,El Calvario,59889000.5,89914319.5,66.607
182710191141494109,Siete de Agosto,5450367665.0,5450453850.5,99.998
1827936428203445213,San Vicente,7270413.5,7270413.5,100.0
183031271875808319,Urbanización San Juaquín,4934.5,4934.5,100.0
1833851398529950362,San Nicolás,31.0,31.0,100.0
183517395256890846,El Sena,552208326.5,552208326.5,100.0
1836999266464946433,Barrio Eucarístico,7492293.5,7512971.5,99.725
1840032573024400268,Urbanización San Juaquín,32807019.0,54001070.0,60.753
1843652501966817013,Caney,14321772.0,21511322.5,66.578
1849619994252835937,El Ingenio,1719521069.0,1719540920.0,99.999
1849749170644721929,Lili,1138065938.5,1163689905.0,97.798
1850277888419340619,José M. Córdoba,811387667.0,811434411.0,99.994
1853505496391190963,Villa del Prado-El Guabito,5989022449.5,7371014417.5,81.251
1855731341884819257,El Sena,6074325329.5,9688226844.0,62.698
1859879485725137782,Mariano Ramos,21541848.0,27708687.5,77.744
1860442613672729047,Villa Colombia,6202.5,6606.0,93.892
1862877772558122383,Santander,2160.0,2160.0,100.0
1864022758448949950,Mayapan-Las Vegas,11096278.0,21421659.5,51.799
1864682701998834789,Torres de Comfandi,16460028.0,16475974.5,99.903
1866237274120518136,Urbanización San Juaquín,11571877.5,11572606.5,99.994
1867307702544290993,Lili,17495749.0,30013560.0,58.293
1867413520293597713,San Vicente,7270413.5,7270413.5,100.0
1868394945350139090,Urbanización San Juaquín,5466406.0,5466406.0,100.0
1868537390076280179,Calima,886361022.5,1530246215.0,57.923
1872419921362907388,San Vicente,7270413.5,7270413.5,100.0
1874096504717207001,El Calvario,693857866.0,693857866.0,100.0
1874548588357163571,Versalles,552209444.5,552209444.5,100.0
1874575507405516113,Santa Mónica Residencial,749.0,1230.0,60.894
1875198301921961262,Sucre,407.5,437.5,93.143
1877498507964678019,José M. Córdoba,3282355440.0,4455371193.0,73.672
1877993482948653812,Unicentro Cali,552212604.0,552224092.0,99.998
1878360404258597378,Benjamín Herrera,32870361.0,51458367.5,63.878
1879101891885029266,Saavedra Galindo,16918783.5,16949484.0,99.819
18809401065858820,Santa Mónica Residencial,374.5,374.5,100.0
1881108935767352004,Santa Mónica Residencial,6712770.5,6791028.0,98.848
188397380413069614,Urbanización La Flora,2913.5,3472.0,83.914
1888201756505295704,Urbanización Ciudad Jardín,10336139.0,10336139.0,100.0
1889350872731271521,Prados del Norte,551755527.0,551755527.0,100.0
1889377619356880724,La Fortaleza,6304717551.0,6304717926.0,100.0
1890700757920950322,Prados del Norte,11718.5,11718.5,100.0
1896390150536362086,La Alianza,928561795.5,994415121.5,93.378
1897693299380430173,Los Cambulos,811360546.0,824081506.5,98.456
1900535057020643426,El Sena,24875.5,24875.5,100.0
1901424189687758626,Unicentro Cali,811359956.5,1551368435.0,52.3
1903818147602536720,San Pedro,30.0,30.0,100.0
1905516295192758423,Urbanización Militar,179796253.5,198930435.0,90.381
1913622898086087719,Lili,5083.0,5083.0,100.0
1915841514933634423,Barrio Obrero,3861643470.0,4521390882.0,85.408
1916167602893851303,Las Acacias,15950915.0,16002876.5,99.675
191886115023799069,San Fernando Nuevo,742.0,742.0,100.0
1921106088083440474,El Gran Limonar,693872979.5,1358857816.0,51.063
1922593417497722842,Urbanización San Juaquín,1121232962.5,1128156793.5,99.386
1932480167720066158,Calima,560609153.5,565797541.5,99.083
1936630871077936806,Santa Rita,405.0,405.0,100.0
1937252149250013179,Vipasa,7220369.5,7220369.5,100.0
1939019004999117679,San Vicente,7270413.5,7270413.5,100.0
1939114141477280460,San Fernando Nuevo,5301203.5,5336505.0,99.338
1939255806269055506,Urbanización La Flora,506709589.5,506709589.5,100.0
1941002108047374091,San Fernando Nuevo,371.0,371.0,100.0
1942504890254286663,El Cedro,6074376522.5,6992286698.5,86.873
1952469539746269846,San Nicolás,31.0,31.0,100.0
1955257448178307348,Chipichape,1624.0,1624.0,100.0
1967991303962953311,La Merced,1614181372.5,2704493948.5,59.685
1974611229822913157,Ville Grande,9371589212.5,12647133290.5,74.101
1976878347387324730,José Manuel Marroquin I,560959071.0,561014553.0,99.99
1977671898931301122,Granada,6193739.0,11717370.5,52.859
1981100524524887723,San Nicolás,7324611.0,14039677.5,52.171
1981869556074624386,Manuela Beltrán,6616469.0,6671758.0,99.171
1981885285899752307,Colseguros Andes,19859756817.0,26293089778.0,75.532
1986097810023680881,Sucre,2152241832.0,2152241832.0,100.0
1987574542376565518,Parcelaciones Pance,12499851.0,12499851.0,100.0
1987901891653565793,El Sena,2767405439.5,2801750148.0,98.774
1989584653779322708,San Pedro,6860522.0,6861267.0,99.989
1995144216871246540,Nueva Tequendama,6733479.0,6733479.0,100.0
199876851028132379,Urbanización Río Lili,2596.0,4618.5,56.209
1999623524231605916,Granada,6948478.0,6948478.0,100.0
2005038157942426262,Sucre,538060458.0,538060458.0,100.0
2005449441796236026,Sucre,538060458.0,538077680.5,99.997
201299204393857492,Calima,7113250.0,7113250.0,100.0
2020001755591769633,San Pedro,5152856.5,5152887.5,99.999
2024428408460567628,Villa Colombia,4874880313.5,4874895397.0,100.0
20250971554063287,Santa Mónica Residencial,5180260.5,5186991.0,99.87
2026083793899479380,Colseguros Andes,601810746.0,608567564.5,98.89
2026500268455557034,Parcelaciones Pance,12499851.0,12499851.0,100.0
2029933354245094461,Urbanización Militar,2512.0,2512.0,100.0
2030322981738236106,Vipasa,256.0,256.0,100.0
203662874201157211,Prados del Norte,32224.5,33485.5,96.234
203681199844878736,San Vicente,3313233189.0,3313233189.0,100.0
2038298492501768890,Canaverales Los Samanes,30926745.0,38558170.0,80.208
2039100256998715295,Ville Grande,573356144.0,573379280.5,99.996
2039634528033564077,Urbanización Río Lili,358.0,358.0,100.0
203991482900272195,San Fernando Nuevo,371.0,371.0,100.0
2041921941375192857,Unicentro Cali,1104421063.0,1104421063.0,100.0
2042959207544545926,Los Guayacanes,838311177.0,1375328000.0,60.954
2044922581013959605,Colseguros Andes,1812549619.0,2493709491.0,72.685
2046036353573515768,Urbanización Militar,560609154.0,560609154.0,100.0
2046694406114600888,Versalles,1656628333.5,1656628333.5,100.0
2059413813144790381,Chipichape,2572.0,2572.0,100.0
2064690384312514523,Canaverales Los Samanes,6185349.0,11344218.0,54.524
2066494220052652759,Versalles,552209444.5,552210542.0,100.0
2066627393628608586,El Jardín,1959021681.0,1966187691.0,99.636
2072170689068834111,Urbanización San Juaquín,302.5,302.5,100.0
2074048825863358643,Colseguros Andes,944262009.5,944262009.5,100.0
2078397678741501426,Unicentro Cali,2568.5,2568.5,100.0
2083118969877492560,La Merced,3766423202.5,3766423638.5,100.0
2085215628507395226,Urbanización San Juaquín,12980192.5,12980192.5,100.0
208847454996071547,José Manuel Marroquin I,5483.0,5880.5,93.24
2089165957345394709,José M. Córdoba,811360202.0,1363571999.0,59.503
2090056475231405941,Parcelaciones Pance,61984359.0,61984359.0,100.0
2090485529301186451,San Fernando Nuevo,31839799.0,54791677.5,58.111
2093317952143198707,Santa Mónica Residencial,15735784.5,29225798.5,53.842
2097635478175716369,Versalles,552209444.5,552210173.5,100.0
2098725283793448714,Lili,51590889.5,51596819.5,99.989
2100299336734599227,Ciudad Córdoba,6096.0,6096.0,100.0
2102846532950828889,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
210463457424239259,Santa Mónica Residencial,3028.0,4334.5,69.858
2106378795755144857,La Merced,1076120915.0,1076121288.0,100.0
2106496496430262590,San Nicolás,5380604590.0,6408810276.5,83.956
2110229683970615237,Ville Grande,1480117549.5,2032331281.0,72.829
211545450954876974,Ciudad Córdoba,5805150.0,5805150.0,100.0
2116838930324004318,Urbanización Río Lili,716.0,837.5,85.493
2120324681150169040,El Gran Limonar,552212152.0,666778180.0,82.818
2124009265080976457,Caney,2778292970.0,2778329500.0,99.999
2126608746351543802,Calima,1121218307.0,1121218307.0,100.0
2135548784811382901,El Sena,257.0,257.0,100.0
2135873145861657049,El Cedro,2208847190.0,2761069529.5,80.0
2137274771617870977,Juanambu,6691688.5,6691688.5,100.0
2138360364640553679,Los Lagos,3121537791.5,3121552560.0,100.0
2138586423259384800,La Merced,1076120915.0,1076120915.0,100.0
2138862506191219214,Junin,963967501.0,1529775029.5,63.014
2139300273985496615,Ciudad Córdoba,38140075.0,50118734.5,76.099
2139610374251915154,San Nicolás,538060459.0,715423495.0,75.209
2144650478287339711,Sucre,538060458.0,538060458.0,100.0
214475452832350662,San Pedro,376.0,376.0,100.0
2152700132231346652,Barrio Eucarístico,7362556.5,7362556.5,100.0
2152777938824173616,Prados del Norte,11718.0,19800.0,59.182
2153147763696000687,San Fernando Viejo,9013.0,13283.0,67.854
2153664590791360742,Unidad Residencial Santiago de Cali,552214835.5,552215580.5,100.0
2154118159633110291,Alirio Mora Beltrán,5351211463.5,6178130636.5,86.615
2158569610857917898,San Vicente,7806086660.0,14471226154.0,53.942
2163796654616221467,Los Guaduales,7133468.0,12286287.0,58.06
2164169848517976267,Santa Mónica Residencial,12095147.0,17641859.0,68.559
2165752870691112486,La Base,1013419180.0,1013419180.0,100.0
2166820222551267399,El Cedro,1656656119.5,1700999034.5,97.393
2169789453821821800,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
2170479140023524011,La Rivera,1682867976.0,2235076673.0,75.294
2171304689302899161,San Nicolás,538060459.0,567106127.5,94.878
2174758336612462059,Juanambu,2873.5,2873.5,100.0
2177652226710164677,Lili,2015.5,2015.5,100.0
2178597087981012266,Cristobal Colón,702757962.5,702760161.5,100.0
2179225620969335505,Santander,2160.0,2160.0,100.0
2179578831344277762,San Pedro,2256.0,2256.0,100.0
2182199511322856663,El Limonar,823626544.0,893237453.0,92.207
2183473254120798595,Ciudad Capri,21336345.0,32428235.0,65.796
2187988300012589253,Jorge Eliecer Gaitan,43166814.0,74168035.0,58.201
2189163883138115260,San Cristobal,23294559.5,23333867.5,99.832
218955388440701431,Parcelaciones Pance,161310763.0,303451730.0,53.159
2190210417827104996,Ciudad Los Álamos,43123446.0,43202762.0,99.816
2192508539450332605,San Pedro,2400.0,2400.0,100.0
2197157119399313446,Urbanización La Flora,3717.5,4494.5,82.712
2197548140103217252,Urbanización La Flora,2026840937.0,2026876908.0,99.998
2199203875598892486,Unidad Residencial Santiago de Cali,8082.0,13100.0,61.695
2199507171743964895,El Calvario,816192446.5,821742664.5,99.325
219963375582888792,Santa Rita,4431.0,4431.0,100.0
2200425847789779336,San Fernando Nuevo,371.0,371.0,100.0
220518128549642930,La Merced,538060457.5,712749622.0,75.491
2209754914936813712,San Vicente,7270413.5,7270413.5,100.0
2209946418147263004,Santa Rita,35851.0,38437.0,93.272
2217199577332207576,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
222187635666057916,Primero de Mayo,2448429482.5,3944003030.5,62.08
2223307620723047538,San Vicente,14540827.0,24876966.0,58.451
2225000827911825038,Urbanización San Juaquín,7326384.5,7326384.5,100.0
2229850392529885057,Santander,30.5,30.5,100.0
2230287072394352837,San Pedro,300.0,300.0,100.0
2230819725763606495,El Sena,257.0,257.0,100.0
2235974617702554355,Urbanización Militar,1375.5,1375.5,100.0
2238262802406076216,San Fernando Viejo,406.5,406.5,100.0
2245464051379856042,Prados del Norte,64453.0,69209.0,93.128
2245937922832625663,Ciudad Capri,368.0,368.0,100.0
2246883590775446970,Vipasa,32.0,32.0,100.0
2247395571358407056,Santa Mónica Residencial,3406.5,3406.5,100.0
2250031289255654742,El Diamante,25547568.0,32249078.5,79.22
2252001936241936947,La Paz,552212611.0,558464254.5,98.881
2252092474022731779,Chipichape,2572.0,2572.0,100.0
2253908569911813224,San Vicente,7270413.5,7270413.5,100.0
2254330606741270369,El Cedro,375.0,375.0,100.0
2264880569088073615,Los Cambulos,511978988.5,511984455.5,99.999
2266404744168043030,Unidad Residencial Santiago de Cali,5631.0,5631.0,100.0
2268566094176167383,Urbanización San Juaquín,605.0,605.0,100.0
2270055722450769336,Urbanización Militar,1121218308.0,1139028447.5,98.436
2270508639310511249,San Vicente,14540827.0,14540827.0,100.0
2272179994437729414,El Troncal,8071.0,14048.0,57.453
2272938734387466873,San Fernando Nuevo,371.0,673.5,55.085
2274664333429509115,Santa Teresita,1237.5,1237.5,100.0
2279352105007576765,Urbanización San Juaquín,15265.5,18547.0,82.307
2280524123541920904,Julio Rincón,20461.5,36407.5,56.201
2286214134806543302,Chapinero,6074284398.5,6074286636.5,100.0
2287545244581510597,Urbanización San Juaquín,2543.0,2543.0,100.0
2291239571635949937,Belalcazar,1519515202.5,2675157145.5,56.801
2292792827010810276,El Gran Limonar,710.0,975.0,72.821
2292852020450812907,La Paz,3374031294.0,5029991235.5,67.078
2297115282152035735,El Cedro,2768.5,2768.5,100.0
2298064314143154131,San Pedro,376.0,376.0,100.0
2299451996749535318,Nueva Floresta del Ict,784959103.5,784959103.5,100.0
2302395798718962531,El Sena,552208326.5,552208326.5,100.0
2304361537466669845,Urbanización San Juaquín,16404002.0,22735774.5,72.151
2306291497970530962,El Sena,7976.0,7976.0,100.0
2307089664615152974,Ciudad Córdoba,4053668726.0,4201056904.5,96.492
